transaction_id,user_id,amount,merchant_name,merchant_mcc,merchant_category,timestamp,is_fraud,device_fingerprint,user_location_lat,user_location_lon,merchant_location_lat,merchant_location_lon,account_age_days,region
TXN_008687,USER_0169,27.547938501963813,Nedbank Namibia,6012,BANKING,2025-11-26 10:59:54.178990,0,DEV_9772,-22.45369282843923,16.874333471033133,-22.69996135258001,17.032253345688634,850,Oshana
TXN_004388,USER_0073,632.2823185876294,Total,5542,FUEL,2025-11-26 11:11:40.182276,0,DEV_9918,-22.420020124096343,17.148674853843318,-22.4629426397991,17.129384829606582,1142,Khomas
TXN_002618,USER_0350,433.2531918569984,Foschini,5311,RETAIL,2025-11-26 11:13:45.590852,0,DEV_2056,-21.178943622380014,14.042658411862616,-21.769210937399034,14.938242106740264,389,Erongo
TXN_001483,USER_0596,81.27497618656544,The Stellenbosch,5812,DINING,2025-11-26 11:31:45.502195,0,DEV_1285,-22.541085625096404,16.812597536030214,-22.41832198951813,16.93494443435803,0,Oshikoto
TXN_007711,USER_0196,82.71193074308478,Steers,5812,DINING,2025-11-26 11:44:26.505702,0,DEV_7383,-17.54236705263742,15.916714823382122,-17.844012966958335,15.64809325073775,144,Khomas
TXN_003326,USER_0861,325.1178964697748,Medi-Chem,5912,HEALTH,2025-11-26 11:53:09.357739,0,DEV_4729,-22.013771513824228,14.111315864599076,-21.689049636021526,14.869979628029505,423,Ohangwena
TXN_007364,USER_0517,763.9307503429706,Truworths,5311,RETAIL,2025-11-26 11:53:23.008037,0,DEV_1893,-17.55107472143303,16.372668297217654,-17.25953339791478,16.4512911633041,111,Ohangwena
TXN_000080,USER_0578,194.59068955753457,Galito's,5812,DINING,2025-11-26 12:09:04.561289,0,DEV_1300,-22.369147946746732,14.904612056156365,-21.725244185133555,14.163511979301065,196,Omusati
TXN_009797,USER_0709,354.7281331508972,Spar,5411,GROCERIES,2025-11-26 12:13:11.613017,0,DEV_4532,-17.54994896428837,15.359873523962667,-17.785516926237836,15.190096247285089,262,Hardap
TXN_003104,USER_0382,533.6857039736542,Total,5542,FUEL,2025-11-26 12:14:54.910221,0,DEV_5713,-22.4150016369077,17.084212753168554,-22.488394960229126,17.066358181513543,96,Omusati
TXN_000271,USER_0439,153.89251854259376,Shoprite,5411,GROCERIES,2025-11-26 12:22:31.269069,0,DEV_9683,-22.061829881240087,14.08021769007785,-21.497108229807477,14.279356419361669,122,Ohangwena
TXN_003012,USER_0054,743.6207756202741,Paratus,4900,UTILITIES,2025-11-26 12:47:51.748328,0,DEV_7504,-17.820675657601885,15.57805597274086,-17.69544796486085,15.743675189209235,225,Khomas
TXN_007788,USER_0863,198.70450360911735,Checkers,5411,GROCERIES,2025-11-26 13:05:29.304569,0,DEV_8965,-22.650123394570468,17.02149335700411,-22.567262353410573,17.188213102215677,178,Khomas
TXN_003774,USER_0174,365.32222056627626,OK Foods,5411,GROCERIES,2025-11-26 13:21:55.810484,0,DEV_3115,-17.528623777884235,14.893666553183108,-18.390063273265426,15.354079131593217,625,Khomas
TXN_004427,USER_0395,306.15396078015516,Shoprite,5411,GROCERIES,2025-11-26 13:29:09.661776,0,DEV_7852,-22.605096328181475,16.97841039818946,-22.652119464894554,16.901993911998304,146,Khomas
TXN_003870,USER_0197,51.17833625216342,Ocean Basket,5812,DINING,2025-11-26 13:35:51.598566,0,DEV_6523,-17.99952843546732,15.623078559950153,-17.744331080652966,15.957003303888431,273,Oshikoto
TXN_007172,USER_0508,442.7845621293215,Joe's Beerhouse,5812,DINING,2025-11-26 13:37:22.261988,0,DEV_3626,-17.549212777826337,15.709415787430206,-17.69589515507834,15.945005806993919,506,Oshikoto
TXN_002842,USER_0550,314.1390380437855,Makro,5411,GROCERIES,2025-11-26 13:52:40.614749,0,DEV_2430,-24.30245262050097,18.4148600875409,-23.967384404254037,17.839637019149983,21,Khomas
TXN_000358,USER_0363,1324.2514919798784,City of Windhoek,4900,UTILITIES,2025-11-26 14:02:27.423296,0,DEV_7174,-23.75703095836584,17.744259370877977,-23.970019481390317,17.036194499840217,827,Erongo
TXN_009275,USER_0125,352.9710635560447,Builders Warehouse,5311,RETAIL,2025-11-26 14:06:29.127614,0,DEV_8937,-17.9819198348299,15.885280755909392,-17.975663205383114,15.506728216058839,81,Khomas
TXN_004761,USER_0454,455.24180574870354,Shell,5542,FUEL,2025-11-26 14:20:58.929345,0,DEV_8747,-26.8306869186561,18.10970173184192,-17.952821847093432,15.833808401096924,175,Oshana
TXN_006060,USER_0705,183.14731664489724,Makro,5411,GROCERIES,2025-11-26 15:09:53.055207,0,DEV_5350,-17.579144978096203,15.730479761260701,-17.879835678156006,15.543185221570276,17,Khomas
TXN_002167,USER_0841,150.47956305981552,Grill Addicts,5812,DINING,2025-11-26 15:12:19.805356,0,DEV_1388,-22.414535591384954,17.19328353710393,-22.623130148181005,16.946529841481826,389,Oshana
TXN_002794,USER_0250,188.52931287952035,Food Lovers Market,5411,GROCERIES,2025-11-26 15:36:51.345446,0,DEV_1616,-17.569902437830862,16.288786516525164,-17.51302559176136,15.563168386330462,429,Khomas
TXN_002678,USER_0025,135.75250188644122,Mugg & Bean,5812,DINING,2025-11-26 15:41:18.564617,0,DEV_6407,-22.40347101104965,16.806888543744908,-22.45901456417928,17.11834604222178,200,Ohangwena
TXN_000862,USER_0911,322.4777238248696,Woermann Brock,5411,GROCERIES,2025-11-26 15:52:59.962613,0,DEV_7054,-17.592323639721126,16.06491252492851,-17.567789127286087,15.600577175620923,97,Ohangwena
TXN_002755,USER_0902,237.20761592637953,Pharmacy Direct,5912,HEALTH,2025-11-26 15:54:30.637702,0,DEV_9092,-17.657467727145296,15.931346809778455,-17.73888698272767,15.704717574999341,285,Karas
TXN_001394,USER_0177,129.68200402604913,The Rooftop,5812,DINING,2025-11-26 15:56:52.884574,0,DEV_2341,-17.703650222645333,15.730237144397625,-17.79484212281435,15.655462013992935,1532,Khomas
TXN_004167,USER_0082,2387.965868500218,Jet,5311,RETAIL,2025-11-26 16:14:17.020269,0,DEV_9002,-22.589761580317436,16.863144264258956,-18.26240295386939,17.346861929774782,415,Khomas
TXN_003780,USER_0216,219.81843388683228,Builders Warehouse,5311,RETAIL,2025-11-26 16:20:42.832260,0,DEV_1111,-17.895847334422864,15.814026478808328,-17.51269527958568,15.780535160482783,976,Khomas
TXN_002287,USER_0462,142.557705855637,Wimpy,5812,DINING,2025-11-26 16:26:47.882543,0,DEV_9255,-17.761606044133384,15.612335599413797,-23.964700333046988,18.44723494953408,20,Omusati
TXN_002968,USER_0582,198.22889327845706,Joe's Beerhouse,5812,DINING,2025-11-26 16:40:37.320115,0,DEV_7260,-24.481692317957783,17.424003545377314,-17.833845994026927,15.862230882213073,3650,Khomas
TXN_009152,USER_0141,349.28135647160457,Checkers,5411,GROCERIES,2025-11-26 16:59:50.572737,0,DEV_7120,-22.467902133552762,16.960991387560117,-22.568052880103497,17.098878332126674,1370,Erongo
TXN_008721,USER_0584,632.610977473455,Truworths,5311,RETAIL,2025-11-26 17:04:05.925754,0,DEV_4937,-18.003073265681824,16.25515630199761,-18.62309094985246,16.973630630442862,201,Ohangwena
TXN_007230,USER_0688,110.14410438019291,Checkers,5411,GROCERIES,2025-11-26 17:06:16.984788,1,DEV_5318,-22.648134758540444,16.896875074288833,-21.666570113049996,14.33567975182914,67,Ohangwena
TXN_008833,USER_0511,56.53824002831239,Mugg & Bean,5812,DINING,2025-11-26 17:19:28.208403,0,DEV_2187,-17.78727046757946,16.451099169682536,-17.285787184094143,15.50395713973937,365,Omusati
TXN_005767,USER_0739,675.6044927455565,Paratus,4900,UTILITIES,2025-11-26 17:27:05.647341,0,DEV_3552,-22.646484411906524,17.03590946143959,-22.416638993654406,17.059933138825624,824,Khomas
TXN_008192,USER_0876,955.8502868290728,Paratus,4900,UTILITIES,2025-11-26 17:27:15.543570,0,DEV_1864,-17.642869195200227,15.899116312773758,-17.92503382927698,15.895143252885902,517,Khomas
TXN_006169,USER_0389,541.9695925259994,Pharmacy Direct,5912,HEALTH,2025-11-26 17:29:17.048807,0,DEV_1144,-22.68714142597932,17.020505435203468,-22.683765762069537,17.091250449923393,555,Oshana
TXN_002929,USER_0892,848.9779838658718,Foschini,5311,RETAIL,2025-11-26 17:31:52.425713,0,DEV_8017,-17.654477948703633,15.841616819496572,-17.74657953727465,15.836596717172048,503,Omusati
TXN_000017,USER_0559,258.17071766220283,Food Lovers Market,5411,GROCERIES,2025-11-26 17:46:26.431224,0,DEV_1900,-17.46570722393877,15.689150040355056,-17.586445769943104,15.965861949752115,1086,Khomas
TXN_001234,USER_0430,186.45128980928757,Checkers,5411,GROCERIES,2025-11-26 17:48:21.641261,0,DEV_4946,-18.28525351457888,14.926148479599897,-17.832443507931966,14.834583421626185,743,Khomas
TXN_005815,USER_0735,46.14378300882804,Nedbank Namibia,6012,BANKING,2025-11-26 17:51:21.297772,0,DEV_9878,-22.511592665005377,17.08665121014112,-22.65501574576598,16.81913253328126,380,Karas
TXN_000152,USER_0642,180.46615009884232,Game,5411,GROCERIES,2025-11-26 18:05:56.425547,0,DEV_9317,-22.681643306213804,17.060095824013384,-22.585259227463194,16.800881580713476,843,Khomas
TXN_002080,USER_0789,181.77292619664158,Checkers,5411,GROCERIES,2025-11-26 18:21:51.048631,0,DEV_6110,-22.65807187028442,16.84369994245506,-22.635352294881166,17.130867648976245,343,Erongo
TXN_006427,USER_0981,242.00149298564563,Makro,5411,GROCERIES,2025-11-26 18:29:29.259742,0,DEV_1705,-18.719435907907013,16.624281236883867,-18.79432984244964,16.11020475367488,164,Oshikoto
TXN_009424,USER_0949,468.6834872035589,Puma,5542,FUEL,2025-11-26 18:29:56.798259,0,DEV_6656,-23.89770732357774,17.43200762475615,-23.891374624957567,18.31999573447613,624,Oshana
TXN_001577,USER_0542,140.008352304448,Checkers,5411,GROCERIES,2025-11-26 18:41:01.523158,1,DEV_8798,-18.209499780251534,14.636283189114002,-17.981622996794304,14.609244702237795,187,Khomas
TXN_005625,USER_0075,44.86186257126751,Nedbank Namibia,6012,BANKING,2025-11-26 18:52:13.766146,0,DEV_8339,-21.252532499661445,14.710609861376033,-21.107228040123783,15.064636082750244,491,Khomas
TXN_000627,USER_0844,331.39499397998543,Truworths,5311,RETAIL,2025-11-26 18:55:21.735087,0,DEV_7391,-18.645837248247197,16.921457576417957,-18.767567593037047,16.504362698337548,590,Oshikoto
TXN_001009,USER_0951,1071.62354553348,NamPower,4900,UTILITIES,2025-11-26 19:02:30.672030,0,DEV_4821,-17.616868597693312,16.48008262912515,-17.719214973909324,15.577050348296648,715,Omusati
TXN_000046,USER_0886,605.8899809915414,City of Windhoek,4900,UTILITIES,2025-11-26 19:05:14.000254,0,DEV_6358,-17.971247038115557,15.546601762075461,-17.721512665791323,15.695863536711736,3650,Oshikoto
TXN_003447,USER_0364,467.6230332438787,Engen,5542,FUEL,2025-11-26 19:13:21.923163,0,DEV_4478,-18.112127796435093,16.103363489202383,-18.071801548093074,16.844741434675132,30,Hardap
TXN_002828,USER_0151,519.9528750901997,Puma,5542,FUEL,2025-11-26 19:22:55.402067,0,DEV_5451,-17.533054354174798,15.5917397008342,-17.312802542012182,15.856158381826086,107,Oshikoto
TXN_001696,USER_0209,148.35689324871356,Spur,5812,DINING,2025-11-26 19:48:56.687779,0,DEV_4706,-22.542817859962053,17.19591431004299,-22.430981542101105,17.16541957604245,54,Khomas
TXN_002006,USER_0835,103.90751018126106,Makro,5411,GROCERIES,2025-11-26 20:08:54.799791,0,DEV_7388,-17.672219802519965,15.730676555388328,-17.488976815578646,15.547894351535172,26,Khomas
TXN_009709,USER_0426,170.1222344328018,OK Foods,5411,GROCERIES,2025-11-26 20:22:50.528081,0,DEV_7157,-18.007936921795807,14.538176553827197,-17.862765419807857,14.867147678388868,67,Erongo
TXN_000356,USER_0038,76.2229350088624,First National Bank,6012,BANKING,2025-11-26 20:23:45.597306,0,DEV_4931,-22.4448099803454,17.112841200569903,-24.03905855515737,18.393849493340287,227,Khomas
TXN_004351,USER_0965,261.22488314876193,Puma,5542,FUEL,2025-11-26 20:26:33.092833,0,DEV_6196,-17.575448451934044,15.200924099942911,-18.290315421170515,14.510520708342757,837,Khomas
TXN_008126,USER_0958,1100.4491506274412,City of Windhoek,4900,UTILITIES,2025-11-26 20:31:09.897278,0,DEV_7402,-22.470900685385665,17.11350375490708,-22.550827549352743,17.179259200323212,576,Oshikoto
TXN_005566,USER_0902,1132.3935944154057,NamPower,4900,UTILITIES,2025-11-26 20:35:41.760582,0,DEV_4530,-18.76295083866157,16.995378311615298,-18.885655441996754,17.44936866488183,27,Oshana
TXN_002539,USER_0646,217.85913118555527,Edgars,5311,RETAIL,2025-11-26 20:38:35.477608,0,DEV_3927,-18.762396362154597,17.046414738690153,-18.870084325311556,16.474274009970067,44,Hardap
TXN_005448,USER_0050,56.233081513765136,Standard Bank Namibia,6012,BANKING,2025-11-26 21:04:07.306905,0,DEV_7158,-18.209453000242767,14.674604076536276,-18.21882671609084,14.807644313396711,7,Omusati
TXN_002402,USER_0796,113.11056702476,Pharmacy Direct,5912,HEALTH,2025-11-26 21:07:01.595839,0,DEV_6359,-17.212007685406373,15.745906149558987,-22.36173753217834,15.43061581644986,118,Khomas
TXN_009094,USER_0807,959.2915425288691,Telecom Namibia,4900,UTILITIES,2025-11-26 21:23:00.766485,0,DEV_6963,-17.68555058735467,15.803732394283163,-17.4514740719,16.272539908809172,554,Hardap
TXN_002426,USER_0066,1130.0656436201139,MTC,4900,UTILITIES,2025-11-26 21:29:56.705243,0,DEV_8227,-22.488463511500473,16.834713499963165,-22.664193075671335,17.051857683118314,169,Khomas
TXN_003066,USER_0896,170.72986047519984,Checkers,5411,GROCERIES,2025-11-26 21:38:02.182554,0,DEV_3905,-22.577368003360476,17.165835793968817,-22.55668410547312,17.029046821431148,1267,Oshana
TXN_004055,USER_0849,92.09789893902459,Grill Addicts,5812,DINING,2025-11-26 21:41:56.741004,0,DEV_9457,-22.44104893780275,16.97259746422094,-22.54756605888967,16.870473348963458,708,Oshana
TXN_003038,USER_0243,170.35317901131222,Makro,5411,GROCERIES,2025-11-26 21:54:42.744470,0,DEV_4021,-22.681817408143413,17.073268505170514,-22.58084645575685,16.906130946642662,1037,Khomas
TXN_006554,USER_0670,1120.8861399672505,Paratus,4900,UTILITIES,2025-11-26 22:02:24.579336,0,DEV_8606,-18.971908293935513,17.416347348446283,-18.092413499725993,16.767845251322477,385,Ohangwena
TXN_007465,USER_0649,164.6714544209635,Spur,5812,DINING,2025-11-26 22:02:36.893232,0,DEV_6968,-17.82172544686668,15.71714569211074,-17.632128010531122,15.968950951409669,975,Khomas
TXN_008963,USER_0483,115.5469873750136,Woermann Brock,5411,GROCERIES,2025-11-26 22:25:57.391735,0,DEV_8475,-22.682493816451924,17.0836957108747,-22.469876102455547,17.108767127691625,1788,Oshana
TXN_002200,USER_0874,949.1151901162182,NamPower,4900,UTILITIES,2025-11-26 22:27:03.906272,1,DEV_1262,-26.87264098581753,17.988661566883845,-17.6314578400543,15.97900786265243,34,Oshana
TXN_000831,USER_0765,141.07902986866412,Mr Price,5311,RETAIL,2025-11-26 22:47:54.025735,0,DEV_9809,-17.564383821379128,15.567566646278598,-17.477059947391034,16.471049202363687,1264,Oshikoto
TXN_004657,USER_0473,180.56390881194767,NamPharm,5912,HEALTH,2025-11-26 22:49:38.477687,0,DEV_5268,-18.132313668178796,15.300396665126947,-17.884641410572822,14.541096380551927,83,Erongo
TXN_003185,USER_0982,104.34619819856358,OK Foods,5411,GROCERIES,2025-11-26 23:06:30.701659,1,DEV_9506,-17.631028937203844,15.678593283462357,-17.591480562645632,16.007960826111386,930,Khomas
TXN_001619,USER_0168,398.2799723778485,NamPharm,5912,HEALTH,2025-11-26 23:13:47.386183,0,DEV_2856,-18.7283626172988,16.86212995512177,-23.739237186239304,17.992688645306604,67,Oshana
TXN_007638,USER_0664,198.07403037855494,Medi-Post,5912,HEALTH,2025-11-27 00:00:46.081226,0,DEV_6031,-22.451771989316818,16.881854773705037,-22.48713770689485,17.022343910542197,869,Oshana
TXN_001525,USER_0045,379.1500966291616,Shoprite,5411,GROCERIES,2025-11-27 00:14:04.294345,0,DEV_4075,-22.42742420685075,17.03731607793849,-17.638682976044453,15.48618742475758,235,Khomas
TXN_007144,USER_0876,85.34558828526168,Nice Restaurant,5812,DINING,2025-11-27 00:16:37.909468,0,DEV_4321,-23.935610439386988,18.18206904086922,-24.217536895155742,18.480466857939053,10,Oshikoto
TXN_009914,USER_0735,1016.0271858381363,City of Windhoek,4900,UTILITIES,2025-11-27 00:18:51.962367,0,DEV_3135,-17.58549691869549,16.417852085693152,-17.258922865103266,15.861943035393862,371,Oshikoto
TXN_003992,USER_0214,431.89150967425803,Clicks,5912,HEALTH,2025-11-27 00:37:40.335920,0,DEV_7443,-18.62179407695159,17.1935672531993,-18.8933048566922,17.19769178917582,39,Khomas
TXN_008259,USER_0496,927.0604284278945,MTC,4900,UTILITIES,2025-11-27 00:40:53.469490,0,DEV_2901,-18.30689379393001,16.364074311879413,-18.484200242854005,16.818029604108826,21,Oshana
TXN_007048,USER_0142,413.6464116412936,Food Lovers Market,5411,GROCERIES,2025-11-27 00:58:07.522780,0,DEV_1600,-22.602929144914647,16.990401607519008,-22.680676008442905,16.943293364437494,68,Khomas
TXN_006934,USER_0018,74.98665798256613,Café Zoo,5812,DINING,2025-11-27 01:00:25.387050,0,DEV_1299,-24.221438021692997,17.920751888981336,-24.44954235119893,17.984607658573317,305,Omusati
TXN_008110,USER_0948,722.0146285685308,Paratus,4900,UTILITIES,2025-11-27 01:36:50.975099,0,DEV_6355,-17.669747746303262,15.907376672386192,-17.736177201253927,15.842977088344561,30,Khomas
TXN_004172,USER_0929,176.47188801420066,Café Prestige,5812,DINING,2025-11-27 01:44:21.549151,1,DEV_4471,-17.283328063730615,15.657506762068149,-17.367780438799443,15.867686758192217,87,Karas
TXN_001406,USER_0799,93.53622527947347,Mugg & Bean,5812,DINING,2025-11-27 01:46:59.837622,0,DEV_2774,-21.373105005635963,14.931122181477143,-21.99880884423379,14.21672735287004,179,Oshikoto
TXN_009512,USER_0582,91.523564091298,Pharmacy Direct,5912,HEALTH,2025-11-27 01:52:20.880107,0,DEV_3939,-22.4615403153645,17.090685936875023,-22.419700818585596,16.871243603100258,223,Oshana
TXN_008955,USER_0981,158.67301547922958,Game,5411,GROCERIES,2025-11-27 02:07:40.163731,0,DEV_7232,-17.79039468413697,15.843910805039657,-17.82311629107547,15.766535688887869,80,Omusati
TXN_005107,USER_0435,166.21360012811576,Galito's,5812,DINING,2025-11-27 02:12:16.946582,0,DEV_2128,-22.591870141478505,16.91016704451353,-22.43631416891423,16.877995682711404,360,Hardap
TXN_004277,USER_0292,57.75897470744043,Bank of Namibia,6012,BANKING,2025-11-27 02:12:28.659812,0,DEV_5379,-17.765739373373766,15.683465000666242,-17.78232649059934,15.539763168665433,17,Omusati
TXN_009884,USER_0399,386.5762157512884,Food Lovers Market,5411,GROCERIES,2025-11-27 02:20:54.354479,0,DEV_8935,-22.668200240188202,17.09177335063706,-22.59830854997067,17.054778781939333,1964,Khomas
TXN_007037,USER_0860,472.0278247530994,Food Lovers Market,5411,GROCERIES,2025-11-27 02:31:43.128604,0,DEV_4345,-17.362894910677802,15.554742991040822,-17.64259409290415,15.916088991874327,506,Oshana
TXN_000745,USER_0395,153.1922337799795,Dis-Chem,5912,HEALTH,2025-11-27 02:38:48.067744,0,DEV_4649,-24.211793245612967,17.00146870051535,-23.89314914681085,18.16054516480597,1606,Erongo
TXN_004105,USER_0196,314.35729019648426,Clicks,5912,HEALTH,2025-11-27 02:46:36.635036,0,DEV_3320,-18.13422172187614,15.054382323931232,-18.444231792437314,14.599032516337495,822,Omusati
TXN_001171,USER_0547,563.0873707512833,Makro,5311,RETAIL,2025-11-27 03:00:34.458535,0,DEV_6539,-26.561134358100144,18.15661357081162,-26.501565717331037,17.79571245701336,104,Omusati
TXN_002845,USER_0243,148.11169715489936,Food Lovers Market,5411,GROCERIES,2025-11-27 03:03:24.262166,0,DEV_8041,-17.748592834187342,15.646728488140273,-17.778804088946824,15.875130426075485,3462,Erongo
TXN_003382,USER_0474,409.0684970368616,Metro,5411,GROCERIES,2025-11-27 03:05:26.457959,0,DEV_6994,-22.670891279531375,16.8497399187688,-22.35465880247494,15.249087538236052,424,Hardap
TXN_002099,USER_0961,561.6630117114088,Puma,5542,FUEL,2025-11-27 03:07:41.573603,0,DEV_7444,-17.615801736176458,15.571533062711374,-17.541529901372467,15.504864577753327,969,Hardap
TXN_001827,USER_0423,1081.7150280489489,NamPower,4900,UTILITIES,2025-11-27 03:18:31.717333,0,DEV_8231,-26.776722394585654,18.442820642634878,-26.796277608732076,18.136109775683803,36,Khomas
TXN_003683,USER_0259,230.96044286403443,Pharmacy Direct,5912,HEALTH,2025-11-27 03:18:36.963549,0,DEV_1782,-22.55546207834,17.057953637111712,-22.611152359366855,17.016118187941807,204,Omusati
TXN_003498,USER_0915,227.3153852814105,Mugg & Bean,5812,DINING,2025-11-27 03:24:17.182938,0,DEV_9977,-22.69510651087649,16.89096475637136,-22.579280910313816,17.155724907707356,214,Oshikoto
TXN_006623,USER_0244,211.48515082076173,Checkers,5411,GROCERIES,2025-11-27 03:41:13.260076,0,DEV_3022,-17.581379269741827,16.401252511318436,-17.624846577263217,15.907005247435407,960,Oshikoto
TXN_002257,USER_0625,152.77372347016365,Makro,5311,RETAIL,2025-11-27 03:43:37.377476,0,DEV_6283,-17.626785559562418,16.09112878954839,-17.372437797886295,15.780763223884758,3064,Omusati
TXN_001110,USER_0895,372.45766221468995,Makro,5411,GROCERIES,2025-11-27 03:56:43.833520,0,DEV_6389,-21.91167315198808,14.110430838940143,-22.29490339991826,14.520462857663453,26,Khomas
TXN_001976,USER_0697,187.98024859378302,Pharmacy Direct,5912,HEALTH,2025-11-27 03:58:43.946383,0,DEV_4928,-22.600445825203142,16.829467708690846,-22.549041855473536,17.175853158584967,135,Oshikoto
TXN_001088,USER_0941,146.79403592954898,Clicks,5912,HEALTH,2025-11-27 04:30:19.450209,0,DEV_4286,-26.318085932798237,18.134846409365085,-26.449602035205096,18.31171855589679,387,Oshikoto
TXN_001661,USER_0753,93.76899981392346,The Tug,5812,DINING,2025-11-27 04:33:07.838987,0,DEV_9240,-17.63162828130136,15.86557460661296,-17.646904562903174,15.687956108656564,109,Khomas
TXN_006095,USER_0918,51.92313341239322,Nedbank Namibia,6012,BANKING,2025-11-27 04:47:05.587761,0,DEV_6647,-18.542284323137782,16.91171434519127,-18.477577910958505,16.16571704810414,1244,Ohangwena
TXN_006827,USER_0518,598.044965776911,Engen,5542,FUEL,2025-11-27 04:49:17.281512,0,DEV_9863,-22.42627291559442,17.087222163069914,-21.447445637530148,14.983920904314655,22,Khomas
TXN_009463,USER_0262,207.3546246799256,Makro,5411,GROCERIES,2025-11-27 05:00:16.930207,0,DEV_6154,-17.234063365071847,16.15689547783813,-17.544960988608814,15.800181188516023,279,Oshana
TXN_004951,USER_0686,181.27698678195634,Incredible Connection,5311,RETAIL,2025-11-27 05:00:28.050065,0,DEV_5960,-22.4352985239862,16.9896084895737,-22.67924302145083,17.142633224662422,125,Khomas
TXN_002912,USER_0221,254.83361938580657,Nice Restaurant,5812,DINING,2025-11-27 05:18:46.771437,0,DEV_5874,-18.95835262915724,17.046126209931316,-18.60317720161255,16.81426114634124,934,Oshana
TXN_000461,USER_0812,263.1698957945844,Mr Price,5311,RETAIL,2025-11-27 05:38:40.899868,0,DEV_4991,-17.693102411233504,14.743039376036222,-18.45724481447798,15.44873877482757,1597,Omusati
TXN_007792,USER_0984,436.09203660385435,The Stellenbosch,5812,DINING,2025-11-27 05:43:36.286507,0,DEV_4184,-17.67840460401658,15.883616067207472,-17.440747484111803,16.398057681043916,23,Omusati
TXN_007025,USER_0192,178.38227621593953,OK Foods,5411,GROCERIES,2025-11-27 05:51:43.545623,0,DEV_1437,-17.609218873655994,15.963384121037665,-17.32290913368517,16.19313307236056,3650,Omusati
TXN_001111,USER_0789,242.0766114988991,The Stellenbosch,5812,DINING,2025-11-27 06:17:50.433062,0,DEV_3595,-22.54277442185369,16.800297725955634,-22.64730499394269,16.901338739515406,146,Erongo
TXN_005691,USER_0075,525.3224337169847,Foschini,5311,RETAIL,2025-11-27 06:17:50.520350,0,DEV_1648,-22.650677091578007,17.179380882230124,-22.515953266383296,16.883527849911097,79,Khomas
TXN_002832,USER_0600,590.9400314821854,Total,5542,FUEL,2025-11-27 06:35:18.316037,0,DEV_5615,-22.54507415822291,16.899707016166545,-22.47994005008632,16.949064598336005,384,Khomas
TXN_006349,USER_0592,137.22596687326217,Medi-Chem,5912,HEALTH,2025-11-27 07:13:18.319844,0,DEV_6235,-18.31384884754003,16.685813677153764,-18.250288346740177,15.499866066987188,23,Erongo
TXN_001498,USER_0704,31.198979314346442,FNB Namibia,6012,BANKING,2025-11-27 07:36:47.005457,0,DEV_3807,-17.96675973025679,15.740080487634327,-26.883845941853153,17.746729651743518,87,Khomas
TXN_007604,USER_0077,49.51705670051099,Bank of Namibia,6012,BANKING,2025-11-27 07:37:16.574232,0,DEV_2937,-17.845859109709693,15.882386466519229,-17.684545551971638,15.788324905566588,547,Karas
TXN_004691,USER_0459,191.2355689065113,Checkers,5411,GROCERIES,2025-11-27 07:41:31.127713,0,DEV_2148,-17.849014087545005,15.54184016334452,-17.724330092086227,15.8540826069681,90,Erongo
TXN_007219,USER_0624,111.9335644930577,Pharmacy Direct,5912,HEALTH,2025-11-27 07:57:23.128991,0,DEV_7350,-23.687302686641093,18.434256703661696,-17.987259966888864,15.744637262319976,19,Ohangwena
TXN_009707,USER_0228,261.359125667888,OK Foods,5411,GROCERIES,2025-11-27 08:01:19.212932,0,DEV_1367,-17.398300364164356,15.809472794584462,-17.63594695250357,16.006769483463906,33,Karas
TXN_003908,USER_0359,329.7560993762464,BP,5542,FUEL,2025-11-27 08:05:21.836185,0,DEV_2187,-18.040552817925942,15.47910030591996,-18.21656774109462,15.447146006365642,563,Khomas
TXN_007246,USER_0641,423.0520042056822,Clicks,5912,HEALTH,2025-11-27 08:07:02.886247,0,DEV_4331,-17.512686584219594,15.114650810018455,-18.252805087240368,15.159675025411069,1031,Oshana
TXN_002002,USER_0962,522.8359711872356,City of Windhoek,4900,UTILITIES,2025-11-27 08:41:18.185330,0,DEV_6374,-23.632209404561415,17.824307871508303,-24.431534593965562,17.998075112532085,27,Omusati
TXN_005583,USER_0357,336.415790439045,Pep Stores,5311,RETAIL,2025-11-27 08:43:40.496817,1,DEV_8079,-18.426029645089308,17.284466916229334,-18.747483007212228,16.631299346958368,137,Oshana
TXN_000130,USER_0268,141.853893797284,Ocean Basket,5812,DINING,2025-11-27 08:43:48.911045,0,DEV_7216,-17.288597734151367,15.874985312936383,-17.870494769132574,14.575436740609659,149,Hardap
TXN_000793,USER_0350,395.5444108649715,OK Foods,5411,GROCERIES,2025-11-27 08:58:03.279201,0,DEV_3959,-18.257846477786156,15.330456673135478,-18.24346283856896,14.887490488547783,279,Khomas
TXN_000795,USER_0022,203.42776600601906,Jet,5311,RETAIL,2025-11-27 09:01:54.145958,0,DEV_5862,-21.849139134956967,14.436803385069103,-21.97309480153598,14.903503372926185,45,Omusati
TXN_004322,USER_0648,428.7559678253044,Game,5311,RETAIL,2025-11-27 09:03:49.373028,0,DEV_7785,-18.225552591123883,15.243890904517501,-17.99028830467478,14.875650917696126,166,Omusati
TXN_001386,USER_0975,56.79160126913318,Standard Bank Namibia,6012,BANKING,2025-11-27 09:27:26.064145,0,DEV_9770,-18.66092700688218,16.429380925865885,-18.285728205642304,16.608198371476583,12,Omusati
