user_id,monthly_avg_revenue,transaction_volume_90d,avg_transaction_amount,transaction_count_90d,account_age_days,successful_transactions,failed_transactions,avg_daily_balance,fraud_incidents,disputed_transactions,chargebacks,defaulted,merchant_type
MERCHANT_2387,622769.4391328825,1868308.3173986475,419.3733596854428,4455,1025,4286,168,116966.51038861889,6,3,0,0,retail_store
MERCHANT_2388,142148.9896277456,426446.96888323687,93.70401425691867,4551,604,4160,390,28553.040459791075,9,4,1,1,retail_store
MERCHANT_2389,119639.24068708411,358917.72206125234,81.9446854021124,4380,1029,3994,385,14956.668423037701,7,3,0,1,retail_store
MERCHANT_2390,464664.93516944937,1393994.8055083482,96.66422616381305,14421,1434,13648,772,115874.86203288085,11,5,1,0,large_grocery
MERCHANT_2391,44133.31711566479,132399.95134699438,82.03218794733232,1614,485,1459,154,9678.221773671095,2,1,0,0,small_grocery
MERCHANT_2392,890369.1898047202,2671107.5694141607,216.05658573276395,12363,706,12115,247,249737.8726221248,10,5,1,1,fuel_station
MERCHANT_2393,59163.04385622294,177489.13156866882,112.69151210709131,1575,562,1426,148,8290.05756269906,1,0,0,0,small_grocery
MERCHANT_2394,2132822.0398255424,6398466.119476628,214.2463123883016,29865,603,29267,597,537354.3274003668,19,9,2,0,utility_provider
MERCHANT_2395,549361.6726684679,1648085.0180054037,111.0045812625718,14847,1611,14177,669,130162.64112899746,19,9,2,0,large_grocery
MERCHANT_2396,53173.95334942728,159521.86004828184,107.85791754447723,1479,320,1338,140,8144.606937533399,5,2,0,0,small_grocery
MERCHANT_2397,26797.097304793868,80391.29191438161,54.79978998935351,1467,170,1324,142,6256.471799062675,4,2,0,0,small_grocery
MERCHANT_2398,184173.6193192357,552520.8579577071,123.93917854591905,4458,444,4094,363,52466.40015255534,11,5,1,1,retail_store
MERCHANT_2399,315239.1831876517,945717.549562955,201.68853690828644,4689,170,4367,321,89429.3204312305,1,0,0,0,retail_store
MERCHANT_2400,551499.757704153,1654499.2731124589,110.80967605066364,14931,503,14261,669,134524.75206703958,21,10,3,0,large_grocery
MERCHANT_2401,45772.0474015288,137316.1422045864,87.35123549910077,1572,1706,1421,150,5017.285697282486,1,0,0,1,small_grocery
MERCHANT_2402,925391.2999115527,2776173.899734658,226.14645647887406,12276,701,12030,245,253976.29578699393,6,3,0,0,fuel_station
MERCHANT_2403,713030.1648708989,2139090.4946126966,143.06383725339063,14952,1411,14522,429,165106.21420728936,15,7,2,0,large_grocery
MERCHANT_2404,338786.39340625843,1016359.1802187753,223.17944229661293,4554,132,4252,301,54912.81954573462,6,3,0,0,retail_store
MERCHANT_2405,149724.71186395385,449174.13559186156,99.61724009577767,4509,1687,4125,383,20579.67247695678,8,4,1,0,retail_store
MERCHANT_2406,458317.0552576045,1374951.1657728136,93.19175584741856,14754,672,13954,799,56483.34798545815,20,10,3,0,large_grocery
MERCHANT_2407,29895.096583821793,89685.28975146537,61.894609904392944,1449,30,1308,140,3289.8770494586774,4,2,0,0,small_grocery
MERCHANT_2408,24891.44959473849,74674.34878421547,91.51268233359738,816,731,736,79,6243.289556592816,1,0,0,0,small_merchant
MERCHANT_2409,792906.0680781929,2378718.2042345786,198.87285379437995,11961,2207,11713,247,116690.87580299565,13,6,1,0,fuel_station
MERCHANT_2410,145317.84893577438,435953.5468073231,96.68519556605082,4509,60,4123,385,15236.661792813988,13,6,1,0,retail_store
MERCHANT_2411,53955.73945305085,161867.21835915255,111.94136815985654,1446,637,1309,136,9682.580301931095,2,1,0,0,small_grocery
MERCHANT_2412,746010.037644665,2238030.112933995,188.62453543480783,11865,1803,11563,301,146606.94903652102,13,6,1,0,fuel_station
MERCHANT_2413,54112.74807140677,162338.24421422032,105.27771998328166,1542,30,1396,145,7242.77737729359,6,3,0,0,small_grocery
MERCHANT_2414,1263037.354261269,3789112.0627838075,320.0804242932765,11838,727,11601,236,137430.67421939847,6,3,0,0,fuel_station
MERCHANT_2415,20940.731439127918,62822.19431738375,74.52217593995701,843,470,760,82,2886.1583338831892,4,2,0,1,small_merchant
MERCHANT_2416,722740.6953265704,2168222.0859797113,145.56710882710382,14895,311,14482,412,170437.10999024907,12,6,1,0,large_grocery
MERCHANT_2417,54300.7511223759,162902.2533671277,108.6015022447518,1500,720,1358,141,6323.253802198944,1,0,0,0,small_grocery
MERCHANT_2418,66597.92928990207,199793.7878697062,148.98865612953483,1341,39,1215,125,14052.656311852583,4,2,0,1,small_grocery
MERCHANT_2419,635642.7650468097,1906928.295140429,127.30678250486875,14979,1020,14433,545,82177.4206706704,13,6,1,0,large_grocery
MERCHANT_2420,37276.20174205823,111828.60522617468,75.45789826327577,1482,30,1339,142,5186.529996829895,2,1,0,0,small_grocery
MERCHANT_2421,36686.81132666357,110060.43397999072,77.8913191648908,1413,267,1276,136,6552.83596068429,4,2,0,0,small_grocery
MERCHANT_2422,240320.73076911084,720962.1923073325,117.2868378570575,6147,511,5680,466,28878.156765005864,6,3,0,0,restaurant
MERCHANT_2423,846611.820990159,2539835.4629704766,211.2304942590217,12024,345,11783,240,113988.40867748055,14,7,2,0,fuel_station
MERCHANT_2424,476982.3593959466,1430947.0781878398,95.81807139331993,14934,268,14152,781,80987.06484578906,16,8,2,1,large_grocery
MERCHANT_2425,41145.21609159937,123435.64827479812,138.07119493825294,894,1297,808,85,6827.38210314653,2,1,0,1,small_merchant
MERCHANT_2426,75161.16893758586,225483.50681275758,143.16413130968735,1575,1993,1429,145,18779.34103675651,3,1,0,0,small_grocery
MERCHANT_2427,24440.85638902633,73322.56916707898,82.0162966074709,894,1510,806,87,2809.63435490969,2,1,0,0,small_merchant
MERCHANT_2428,598396.0390926185,1795188.1172778555,119.27367731565049,15051,539,14446,604,162817.66632067575,18,9,2,0,large_grocery
MERCHANT_2429,1572759.4998106032,4718278.499431809,155.3649609612371,30369,1573,29761,607,414023.3300973619,29,14,4,0,utility_provider
MERCHANT_2430,247065.1788176344,741195.5364529032,160.53617856896324,4617,1851,4269,347,62556.4901684238,5,2,0,1,retail_store
MERCHANT_2431,61540.79065529702,184622.37196589107,30.122756072098397,6129,384,5553,575,9961.883024105364,10,5,1,0,restaurant
MERCHANT_2432,38079.444818518066,114238.3344555542,139.99795889161055,816,243,737,78,10074.920790784614,0,0,0,0,small_merchant
MERCHANT_2433,415405.0936068167,1246215.2808204503,85.45671540975452,14583,75,13730,852,56727.89241549958,18,9,2,0,large_grocery
MERCHANT_2434,48304.38300540785,144913.14901622356,163.74367120477237,885,476,800,84,6032.340286344767,1,0,0,0,small_merchant
MERCHANT_2435,871115.0392289351,2613345.1176868053,176.33907676699093,14820,2134,14523,296,94943.9315651503,15,7,2,0,large_grocery
MERCHANT_2436,506099.03517650696,1518297.105529521,101.07829741891491,15021,600,14279,741,145686.717207334,14,7,2,0,large_grocery
MERCHANT_2437,608564.053245209,1825692.159735627,122.66963379262428,14883,803,14300,582,98345.27739476427,16,8,2,0,large_grocery
MERCHANT_2438,806698.8981962686,2420096.6945888055,205.47603112487738,11778,87,11542,235,228718.15640056934,11,5,1,0,fuel_station
MERCHANT_2439,51213.80831965086,153641.4249589526,106.91818020803937,1437,113,1300,136,7913.696568962746,4,2,0,0,small_grocery
MERCHANT_2440,167656.74705048237,502970.2411514471,106.9921806320883,4701,455,4309,391,47197.586000264775,3,1,0,0,retail_store
MERCHANT_2441,499664.26099242095,1498992.782977263,125.16639804419363,11976,2205,11376,599,140298.63453522604,17,8,2,0,fuel_station
MERCHANT_2442,76662.21270885144,229986.63812655432,39.21340803521813,5865,326,5323,541,21828.431158221523,11,5,1,0,restaurant
MERCHANT_2443,173219.7378472381,519659.21354171436,86.78343579520947,5988,1532,5492,495,34510.68752168653,14,7,2,0,restaurant
MERCHANT_2444,1293282.5960129146,3879847.7880387437,327.66217279273235,11841,93,11604,236,353310.9119610944,5,2,0,1,fuel_station
MERCHANT_2445,384588.08731128724,1153764.2619338618,76.7487701678881,15033,700,14107,925,111589.45622868705,11,5,1,0,large_grocery
MERCHANT_2446,402541.9754172014,1207625.9262516042,80.54061132797148,14994,670,14098,895,66388.58655075644,18,9,2,0,large_grocery
MERCHANT_2447,43818.172597869976,131454.51779360994,93.6285739270726,1404,1434,1269,134,8052.6794607926795,3,1,0,0,small_grocery
MERCHANT_2448,26431.303550551198,79293.9106516536,50.24962652196045,1578,30,1424,153,6445.221498500392,1,0,0,0,small_grocery
MERCHANT_2449,479440.4379169867,1438321.3137509602,96.06099737867896,14973,153,14193,779,76744.97268363615,16,8,2,0,large_grocery
MERCHANT_2450,429337.0991854056,1288011.2975562168,87.13965885638433,14781,181,13937,843,107661.37032404382,14,7,2,0,large_grocery
MERCHANT_2451,29957.688985824585,89873.06695747375,107.37522933987306,837,2186,755,81,3438.496479542946,1,0,0,1,small_merchant
MERCHANT_2452,292095.01039565774,876285.0311869732,190.9117715004299,4590,121,4265,324,59791.754239740134,4,2,0,0,retail_store
MERCHANT_2453,560220.541030723,1680661.623092169,111.53106530573821,15069,30,14406,662,69726.55934882199,13,6,1,1,large_grocery
MERCHANT_2454,58815.05851076328,176445.17553228984,38.7962127379705,4548,558,4119,428,9331.873336917051,6,3,0,0,retail_store
MERCHANT_2455,85054.66711371117,255164.0013411335,167.101507099629,1527,548,1387,139,12904.92604438907,3,1,0,0,small_grocery
MERCHANT_2456,1058303.7220196927,3174911.1660590777,264.3776472694711,12009,1356,11768,240,283399.3593965828,16,8,2,0,fuel_station
MERCHANT_2457,345559.69267666223,1036679.0780299867,231.2983217380604,4482,2170,4188,293,47930.32192882557,4,2,0,0,retail_store
MERCHANT_2458,905775.3875769365,2717326.1627308093,227.86802203193372,11925,564,11686,238,237031.98440127244,9,4,1,1,fuel_station
MERCHANT_2459,819307.899054996,2457923.697164988,207.94616727284162,11820,1941,11583,236,212030.38649325905,12,6,1,0,fuel_station
MERCHANT_2460,22213.090563094607,66639.27168928382,72.82980512490035,915,942,825,89,4437.655955006681,2,1,0,0,small_merchant
MERCHANT_2461,2395013.9455420175,7185041.836626053,239.69314907346052,29976,224,29376,599,351512.96619893715,33,16,4,0,utility_provider
MERCHANT_2462,98688.03513294832,296064.105398845,63.38345223696103,4671,1924,4249,421,14347.19430712225,14,7,2,0,retail_store
MERCHANT_2463,166291.33904024214,498874.0171207264,114.13269666454505,4371,803,4006,364,32091.72232836549,10,5,1,0,retail_store
MERCHANT_2464,180079.3210483896,540237.9631451687,121.18393071897012,4458,390,4092,365,18325.196118945893,6,3,0,0,retail_store
MERCHANT_2465,42299.64288004258,126898.92864012773,85.10994543268124,1491,832,1348,142,8725.153720824643,2,1,0,0,small_grocery
MERCHANT_2466,505767.0281460667,1517301.0844382,99.87500555807004,15192,374,14441,750,146953.59665973115,14,7,2,0,large_grocery
MERCHANT_2467,75449.52743795865,226348.58231387596,155.24594123036758,1458,88,1323,134,9879.464969382465,2,1,0,0,small_grocery
MERCHANT_2468,666101.0972481124,1998303.2917443374,164.42880702249136,12153,926,11747,405,142991.33923827132,8,4,1,0,fuel_station
MERCHANT_2469,796973.8487549477,2390921.546264843,198.05513140033491,12072,1268,11826,245,232999.87750338658,10,5,1,0,fuel_station
MERCHANT_2470,48342.8170757903,145028.45122737088,100.50481720538524,1443,952,1305,137,13154.294583401055,4,2,0,1,small_grocery
MERCHANT_2471,32731.645466586368,98194.9363997591,97.12654441123551,1011,189,913,97,8840.032642904333,2,1,0,1,small_merchant
MERCHANT_2472,29948.931613376088,89846.79484012826,100.16365088085648,897,2290,809,87,7917.59863371628,1,0,0,0,small_merchant
MERCHANT_2473,399327.66634952166,1197982.999048565,264.9818622093707,4521,30,4249,271,64613.10172561827,1,0,0,0,retail_store
MERCHANT_2474,560852.1407407603,1682556.4222222809,138.27715501498034,12168,295,11633,534,155986.08535322483,8,4,1,0,fuel_station
MERCHANT_2475,1879571.9066744873,5638715.720023462,189.83657273755048,29703,219,29108,594,541820.5664268413,38,19,5,0,utility_provider
MERCHANT_2476,81056.69445405554,243170.08336216662,166.09978371732694,1464,36,1329,134,16143.128439002754,5,2,0,0,small_grocery
MERCHANT_2477,169401.50483518807,508204.51450556424,84.9130350051068,5985,379,5487,497,28953.124278866988,13,6,1,0,restaurant
MERCHANT_2478,39650.381050403994,118951.14315121199,83.12448857527043,1431,712,1293,137,7249.905767221587,5,2,0,1,small_grocery
MERCHANT_2479,111925.98331225193,335777.9499367558,56.5568384599555,5937,1563,5409,527,18673.87525747586,6,3,0,0,restaurant
MERCHANT_2480,402230.00164180284,1206690.0049254084,78.66810124032914,15339,3339,14422,916,57311.21422103628,11,5,1,1,large_grocery
MERCHANT_2481,2282228.6382606975,6846685.914782092,230.7845725817269,29667,1205,29073,593,510511.0258460024,34,17,5,0,utility_provider
MERCHANT_2482,25703.28908730481,77109.86726191442,83.45223729644418,924,461,833,90,5462.446990086695,2,1,0,0,small_merchant
MERCHANT_2483,46633.48515087433,139900.455452623,100.28706484058996,1395,938,1262,132,8977.739323352675,2,1,0,0,small_grocery
MERCHANT_2484,607486.9351069309,1822460.8053207928,156.16630722543212,11670,1354,11211,458,72393.65755095451,8,4,1,1,fuel_station
MERCHANT_2485,39729.49202321937,119188.4760696581,138.43028579518943,861,457,778,82,10304.979739251266,1,0,0,0,small_merchant
MERCHANT_2486,885839.2076467257,2657517.622940177,223.24576805613046,11904,1122,11665,238,119576.52248826815,12,6,1,0,fuel_station
MERCHANT_2487,1491251.371869009,4473754.115607027,150.66188844908152,29694,481,29100,593,183293.29806259566,29,14,4,0,utility_provider
MERCHANT_2488,198999.71848231083,596999.1554469324,129.64151041192886,4605,356,4236,368,44698.178307328504,8,4,1,0,retail_store
MERCHANT_2489,458733.0340941728,1376199.1022825185,93.92568265646455,14652,545,13858,793,82447.57088044012,16,8,2,0,large_grocery
MERCHANT_2490,414877.44911824714,1244632.3473547413,82.74380716359137,15042,822,14161,880,46450.38244978992,12,6,1,0,large_grocery
MERCHANT_2491,61085.10932878251,183255.32798634755,117.69770583580446,1557,947,1410,146,10452.49730020857,2,1,0,0,small_grocery
MERCHANT_2492,275119.5923043262,825358.7769129786,134.7964685469506,6123,322,5679,443,69978.33840425826,2,1,0,0,restaurant
MERCHANT_2493,299796.918393637,899390.7551809109,60.321311548015494,14910,618,13865,1044,66869.65499300775,12,6,1,0,large_grocery
MERCHANT_2494,610132.8906687287,1830398.672006186,151.06038392392392,12117,1756,11644,472,105282.82604672652,15,7,2,0,fuel_station
MERCHANT_2495,634302.3734212602,1902907.1202637805,156.77270722225907,12138,2732,11694,443,87762.6842556039,9,4,1,0,fuel_station
MERCHANT_2496,142395.63543543965,427186.90630631894,94.05259936290598,4542,188,4152,389,32232.551321508716,9,4,1,0,retail_store
MERCHANT_2497,1656417.526352336,4969252.579057008,163.45150250171068,30402,156,29793,608,459674.1838541266,25,12,3,0,utility_provider
MERCHANT_2498,31025.08850322836,93075.26550968508,94.58868446106207,984,824,888,95,7112.64250505597,5,2,0,0,small_merchant
MERCHANT_2499,930151.5762425044,2790454.728727513,227.25423314011834,12279,390,12033,245,244239.9179715532,14,7,2,1,fuel_station
MERCHANT_2500,148101.20326568573,444303.60979705723,72.52752363647686,6126,30,5604,521,30257.9004118595,11,5,1,0,restaurant
MERCHANT_2501,187703.92926703178,563111.7878010953,94.465993591863,5961,310,5476,484,45723.5924938013,19,9,2,0,restaurant
MERCHANT_2502,151989.73057545928,455969.1917263778,98.8229717655782,4614,1199,4222,391,42442.426233762904,10,5,1,1,retail_store
MERCHANT_2503,25774.74886174472,77324.24658523416,88.87844435084386,870,1165,785,84,6563.173684133914,0,0,0,1,small_merchant
MERCHANT_2504,30038.044212936064,90114.1326388082,62.06207482011583,1452,498,1311,140,8469.85107719124,7,3,0,0,small_grocery
MERCHANT_2505,60138.21413286056,180414.64239858167,117.91806692717756,1530,467,1386,143,11199.414555928437,5,2,0,0,small_grocery
MERCHANT_2506,1771763.4233491018,5315290.270047305,176.68163376038112,30084,632,29482,601,497589.2172720126,28,14,4,0,utility_provider
MERCHANT_2507,640768.4244362462,1922305.2733087386,160.27224223017663,11994,180,11563,430,143732.97394763233,11,5,1,0,fuel_station
MERCHANT_2508,147746.08625290554,443238.25875871663,74.35635946296203,5961,545,5452,508,40483.86863283854,11,5,1,0,restaurant
MERCHANT_2509,1778082.9244164955,5334248.773249486,178.3433224088762,29910,30,29311,598,191811.23972050587,36,18,5,0,utility_provider
MERCHANT_2510,88361.76487410993,265085.29462232976,187.60459633568988,1413,471,1284,128,20461.9759859144,4,2,0,0,small_grocery
MERCHANT_2511,1887384.628113191,5662153.884339573,189.99241273537257,29802,298,29205,596,508829.4885907625,27,13,3,0,utility_provider
MERCHANT_2512,573413.0215633964,1720239.0646901894,142.03939102387824,12111,820,11594,516,77319.24505110677,17,8,2,0,fuel_station
MERCHANT_2513,748507.3508942875,2245522.0526828626,186.89322119707552,12015,742,11712,302,173921.21197428548,9,4,1,1,fuel_station
MERCHANT_2514,221143.18464222728,663429.5539266819,149.92758280828969,4425,349,4080,344,58600.94100171959,3,1,0,0,retail_store
MERCHANT_2515,19437.80234786671,58313.40704360013,72.52911323830861,804,30,725,78,3063.200821409073,1,0,0,0,small_merchant
MERCHANT_2516,21615.336477030287,64846.00943109086,44.38467449082194,1461,212,1318,142,3913.440794458551,5,2,0,0,small_grocery
MERCHANT_2517,987072.3094654748,2961216.9283964243,249.0091598046102,11892,732,11654,237,211138.264882654,10,5,1,0,fuel_station
MERCHANT_2518,290162.7437123733,870488.2311371199,188.78512928586423,4611,54,4283,327,59144.898581948604,4,2,0,0,retail_store
MERCHANT_2519,326685.3558789055,980056.0676367165,215.91893977455751,4539,83,4233,305,35229.05575009355,6,3,0,0,retail_store
MERCHANT_2520,151010.21443492314,453030.6433047694,99.61095938979099,4548,760,4161,386,18081.120381616725,11,5,1,0,retail_store
MERCHANT_2521,70617.14356045317,211851.43068135952,142.9496833207554,1482,1029,1344,137,8480.646926798065,2,1,0,0,small_grocery
MERCHANT_2522,284173.09365557315,852519.2809667194,56.428334721122546,15108,283,14026,1081,43323.20578001093,20,10,3,0,large_grocery
MERCHANT_2523,530323.8707089584,1590971.6121268752,106.12845121251918,14991,491,14286,704,79109.90866485961,11,5,1,0,large_grocery
MERCHANT_2524,108947.73599251162,326843.20797753485,55.41593895855118,5898,2126,5372,525,27067.463262558536,17,8,2,0,restaurant
MERCHANT_2525,539762.3660887766,1619287.0982663298,107.20205880611253,15105,2124,14409,695,115805.40960090522,17,8,2,0,large_grocery
MERCHANT_2526,61915.18669046719,185745.5600714016,119.52738743333434,1554,268,1408,145,15651.863050619173,6,3,0,0,small_grocery
MERCHANT_2527,19788.320818505457,59364.962455516375,68.47169833392891,867,1212,782,84,2255.457203449541,1,0,0,0,small_merchant
MERCHANT_2528,92574.84707084746,277724.5412125424,182.9542432230187,1518,657,1380,137,18241.211473191004,3,1,0,0,small_grocery
MERCHANT_2529,36641.116987728084,109923.35096318426,105.59399708278987,1041,2707,940,100,6036.811474298442,3,1,0,0,small_merchant
MERCHANT_2530,271353.6957778744,814061.0873336231,179.34811353461626,4539,474,4208,330,73262.20420988163,4,2,0,1,retail_store
MERCHANT_2531,116658.60849858772,349975.82549576316,58.27103321607778,6006,1087,5475,530,28179.800480958347,14,7,2,0,restaurant
MERCHANT_2532,449475.14516246156,1348425.4354873847,88.42713853284705,15249,1066,14409,839,123089.52998796088,15,7,2,0,large_grocery
MERCHANT_2533,59905.54663579331,179716.63990737993,118.62484482335309,1515,502,1372,142,6546.803092871714,2,1,0,0,small_grocery
MERCHANT_2534,392885.823263683,1178657.4697910491,255.45242084764826,4614,1159,4333,280,95928.84835160323,4,2,0,1,retail_store
MERCHANT_2535,138968.61355641394,416905.84066924185,66.81183344058363,6240,220,5702,537,28905.70375734145,17,8,2,0,restaurant
MERCHANT_2536,157149.60025424196,471448.8007627259,104.34900415288311,4518,95,4137,380,41644.644979331024,11,5,1,0,retail_store
MERCHANT_2537,43373.144721227116,130119.43416368135,98.35180208895038,1323,404,1196,126,8736.744413548451,0,0,0,1,small_grocery
MERCHANT_2538,172373.24870288416,517119.74610865244,86.96934848783258,5946,2099,5453,492,35860.84361763671,16,8,2,0,restaurant
MERCHANT_2539,248316.5325189924,744949.5975569772,123.23401117567862,6045,507,5590,454,27402.592558523917,7,3,0,0,restaurant
MERCHANT_2540,313779.0330187032,941337.0990561097,210.30766288116837,4476,736,4168,307,73331.59493024605,4,2,0,0,retail_store
MERCHANT_2541,207148.2232225308,621444.6696675924,106.39354043273282,5841,714,5377,463,32030.91030681492,4,2,0,0,restaurant
MERCHANT_2542,146458.58379128142,439375.7513738442,74.57158034179298,5892,103,5389,502,15222.727169449292,16,8,2,0,restaurant
MERCHANT_2543,193727.30792054458,581181.9237616337,135.28443290540824,4296,361,3949,346,21946.86931968905,10,5,1,0,retail_store
MERCHANT_2544,68638.36678438734,205915.10035316204,148.89016656049316,1383,895,1254,128,20005.140827563868,2,1,0,0,small_grocery
MERCHANT_2545,819733.420201443,2459200.260604329,203.5593295757246,12081,2609,11839,241,138711.56606841093,13,6,1,0,fuel_station
MERCHANT_2546,60258.49342047717,180775.4802614315,110.97328438393586,1629,134,1475,153,16487.63525319665,4,2,0,0,small_grocery
MERCHANT_2547,476977.3624907788,1430932.0874723364,117.71405787037976,12156,385,11520,635,139246.5994388378,7,3,0,0,fuel_station
MERCHANT_2548,832322.3185274946,2496966.9555824837,211.19571644950383,11823,72,11586,236,240252.69857354797,15,7,2,0,fuel_station
MERCHANT_2549,85604.93667232843,256814.81001698528,165.26049550642554,1554,202,1411,142,23656.500345726323,2,1,0,0,small_grocery
MERCHANT_2550,426803.8604274525,1280411.5812823575,85.02068932817778,15060,345,14196,863,119064.95330644297,10,5,1,0,large_grocery
MERCHANT_2551,60643.32854648548,181929.98563945643,129.5797618514647,1404,567,1272,131,9569.614811757661,4,2,0,1,small_grocery
MERCHANT_2552,103057.53531869414,309172.6059560824,48.70393918652842,6348,191,5778,569,13427.776244914534,8,4,1,1,restaurant
MERCHANT_2553,20122.449745630387,60367.34923689116,72.90742661460285,828,188,746,81,4584.950730538472,1,0,0,0,small_merchant
MERCHANT_2554,52835.26691508821,158505.80074526463,110.5340312031134,1434,1098,1298,135,10441.364537336105,2,1,0,0,small_grocery
MERCHANT_2555,22199.616250709216,66598.84875212764,68.94290761089819,966,2399,871,94,2658.389477280828,2,1,0,0,small_merchant
MERCHANT_2556,798914.698123017,2396744.094369051,200.6315163543488,11946,285,11705,240,188151.0130034849,16,8,2,0,fuel_station
MERCHANT_2557,626461.7301063419,1879385.1903190257,128.58409895450367,14616,850,14070,545,133168.22382995012,19,9,2,0,large_grocery
MERCHANT_2558,46957.657231510646,140872.97169453194,95.24879762983903,1479,217,1338,140,12801.290358140546,1,0,0,0,small_grocery
MERCHANT_2559,1597246.0320665701,4791738.09619971,399.3115080166425,12000,1920,11760,240,354327.8832991664,15,7,2,0,fuel_station
MERCHANT_2560,213555.70881886315,640667.1264565894,108.51407968438168,5904,815,5439,464,45869.46752875786,8,4,1,0,restaurant
MERCHANT_2561,147858.31291556102,443574.93874668307,93.46290323360368,4746,1184,4341,404,27819.5925368738,8,4,1,0,retail_store
MERCHANT_2562,41247.26998056619,123741.80994169856,84.1781020011555,1470,36,1329,140,7942.467641100896,2,1,0,0,small_grocery
MERCHANT_2563,65782.70431380204,197348.1129414061,130.26278081940998,1515,666,1373,141,19134.62604278236,2,1,0,0,small_grocery
MERCHANT_2564,1199159.297932843,3597477.893798529,293.1929823796682,12270,547,12024,245,153119.69368008326,15,7,2,0,fuel_station
MERCHANT_2565,458883.2031475584,1376649.609442675,91.50213422683119,15045,253,14230,814,86840.78446989848,19,9,2,0,large_grocery
MERCHANT_2566,39540.264529968175,118620.79358990453,78.92268369255125,1503,222,1358,144,9140.342916081754,4,2,0,1,small_grocery
MERCHANT_2567,326976.04293563444,980928.1288069033,65.05691264139165,15078,633,14063,1014,61014.4257823941,14,7,2,0,large_grocery
MERCHANT_2568,118426.34814510586,355279.04443531757,61.61620611087714,5766,894,5257,508,18550.673304123233,10,5,1,1,restaurant
MERCHANT_2569,19533.98803499527,58601.964104985804,59.55484157010753,984,30,887,96,3076.0458919493876,2,1,0,1,small_merchant
MERCHANT_2570,549924.8392544027,1649774.5177632081,136.3900891007943,12096,611,11551,544,80691.13666125899,19,9,2,0,fuel_station
MERCHANT_2571,56524.6949661712,169574.0848985136,198.3322630391972,855,136,774,80,9540.274198786945,3,1,0,0,small_merchant
MERCHANT_2572,707547.9960745019,2122643.9882235057,142.04938688506363,14943,110,14505,437,194105.14774601895,19,9,2,1,large_grocery
MERCHANT_2573,791619.699626889,2374859.098880667,197.80602189577436,12006,712,11755,250,159151.11131685277,11,5,1,0,fuel_station
MERCHANT_2574,58981.99343543676,176945.9803063103,104.95016625522555,1686,271,1527,158,8732.151160028388,2,1,0,0,small_grocery
MERCHANT_2575,228617.2275379604,685851.6826138812,148.74250327778816,4611,424,4255,355,40443.609145971976,1,0,0,0,retail_store
MERCHANT_2576,17658.453316043368,52975.359948130106,60.47415519192934,876,325,789,86,2139.605609825742,2,1,0,0,small_merchant
MERCHANT_2577,215672.6229883078,647017.8689649233,148.43263798231783,4359,762,4017,341,60562.41415175653,5,2,0,0,retail_store
MERCHANT_2578,388079.28753859125,1164237.8626157737,78.17874446788704,14892,463,13980,911,70490.55352442722,19,9,2,0,large_grocery
MERCHANT_2579,220147.52716014526,660442.5814804358,150.68277013014733,4383,2415,4041,341,65180.89258415885,5,2,0,0,retail_store
MERCHANT_2580,46859.281965878086,140577.84589763425,90.63690902490926,1551,317,1403,147,7943.01167066456,3,1,0,0,small_grocery
MERCHANT_2581,1483260.038506799,4449780.115520397,144.75066248724494,30741,984,30126,614,396432.7044137786,40,20,6,0,utility_provider
MERCHANT_2582,920474.0816946867,2761422.24508406,228.0659270799521,12108,217,11865,242,139246.61533185965,11,5,1,0,fuel_station
MERCHANT_2583,781112.4327432027,2343337.2982296078,194.74256612894607,12033,518,11769,263,90008.03763564279,10,5,1,0,fuel_station
MERCHANT_2584,261082.94021477978,783248.8206443393,171.42674997687445,4569,587,4231,337,27765.301895216955,5,2,0,0,retail_store
MERCHANT_2585,227179.8150528947,681539.4451586842,153.91586385697474,4428,291,4085,342,50259.82771650269,5,2,0,1,retail_store
MERCHANT_2586,39490.96860263019,118472.90580789058,78.35509643379007,1512,465,1366,145,6409.966077356605,3,1,0,0,small_grocery
MERCHANT_2587,297111.516881652,891334.5506449561,192.92955641665714,4620,239,4295,324,56066.12457923366,8,4,1,0,retail_store
MERCHANT_2588,56486.89645814519,169460.68937443558,118.42116657892073,1431,30,1295,135,14897.255712964441,7,3,0,0,small_grocery
MERCHANT_2589,320451.3873607539,961354.1620822616,217.25517787169755,4425,177,4124,300,47946.45479133943,2,1,0,1,retail_store
MERCHANT_2590,119187.08070081119,357561.2421024336,58.97431009441424,6063,879,5528,534,19276.18560070299,8,4,1,0,restaurant
MERCHANT_2591,138719.66717868642,416159.00153605925,68.70711598746232,6057,1075,5535,521,37324.91756695639,11,5,1,0,restaurant
MERCHANT_2592,323390.1933908202,970170.5801724605,212.47713100579512,4566,240,4257,308,64209.91671353321,5,2,0,0,retail_store
MERCHANT_2593,1064946.163636444,3194838.4909093315,264.32021931904785,12087,382,11845,241,282778.385249257,19,9,2,0,fuel_station
MERCHANT_2594,48770.673556720714,146312.02067016214,98.32797088048531,1488,30,1346,141,8529.756739648297,3,1,0,0,small_grocery
MERCHANT_2595,125923.404111183,377770.212333549,62.123041002063644,6081,197,5549,531,22625.161227409542,11,5,1,0,restaurant
MERCHANT_2596,449852.16306140035,1349556.489184201,89.27409467382424,15117,1102,14285,831,60022.72702143753,23,11,3,0,large_grocery
